file_name, split, width, height, width_n, height_n
a2132-IMG_4947.dng,test,2856,4290,2856,4290
a2501-MB_20030906_049.dng,train,3088,2056,3088,2056
a2325-jn_2007_12_15__BU_CRUISE_237.dng,train,3522,2348,3522,2348
a2467-jmacDSC_0043.dng,train,3040,2014,3040,2014
a2738-kme_552.dng,train,3322,4432,3322,4432
a2184-07-06-30-at-05h41m51s-_MG_1954.dng,train,2920,4386,2920,4386
a2533-IMG_4720.dng,train,4290,2856,4290,2856
a2513-kme_592.dng,train,3024,4032,3024,4032
a2695-jmac_DSC3523.dng,train,3040,2014,3040,2014
a2766-_DGW6347.dng,val,4284,2844,4284,2844
a2567-tc_DSC2192.dng,train,2868,4320,2868,4320
a2308-JI2E4188.dng,train,3522,2348,3522,2348
a2215-DSC_0018.dng,train,2616,3900,2616,3900
a2571-jmacAlgarve_Sagres_25.dng,train,2035,3032,2035,3032
a2472-IMG_3946.dng,train,2856,4290,2856,4290
a2590-DSC_0033.dng,train,2014,3040,2014,3040
a2247-IMG_1660.dng,train,2602,3906,2602,3906
a2677-KE_-2160.dng,train,3322,4432,3322,4432
a2461-_DSC1899.dng,test,2844,4284,2844,4284
a2758-IMG_4670.dng,train,4290,2856,4290,2856
a2732-20051225_162540__MG_1358.dng,train,4386,2920,4386,2920
a2296-_DSC0064.dng,train,3040,2014,3040,2014
a2376-IMG_2891.dng,train,2856,4290,2856,4290
a2183-dgw_126.dng,train,4284,2844,4284,2844
a2154-_DSC6417.dng,train,2844,4284,2844,4284
a2496-LS051026_day_15_LL007.dng,train,5010,3335,5010,3335
a2706-jmac_DSC3867.dng,test,3900,2613,3900,2613
a2284-kme_178.dng,train,2348,3522,2348,3522
a2480-IMG_0287.dng,test,3906,2602,3906,2602
a2369-_DGW6352.dng,train,4284,2844,4284,2844
a2241-kme_292.dng,train,2048,3068,2048,3068
a2555-DSC_0045.dng,train,3040,2014,3040,2014
a2697-Ja_Pe-9.dng,train,4248,2400,4248,2400
a2192-IMG_2045.dng,train,3522,2348,3522,2348
a2306-kme_119.dng,train,3522,2348,3522,2348
a2147-MB_20050128_047.dng,train,2348,3522,2348,3522
a2604-_MG_1446.dng,val,3522,2348,3522,2348
a2678-07-11-30-at-15h00m07s-_MG_8238.dng,train,2920,4386,2920,4386
a2265-050731_203304__I2E5462.dng,test,3522,2348,3522,2348
a2515-dvf_072.dng,train,3920,2638,3920,2638
a2569-WP_CRW_7853.dng,val,2055,3088,2055,3088
a2528-IMG_1655.dng,train,3522,2348,3522,2348
a2433-DSC_0030.dng,train,3040,2014,3040,2014
a2519-kme_250.dng,train,2024,3032,2024,3032
a2137-LS051025_day_2_LL006.dng,train,5010,3335,5010,3335
a2316-_I2E7499.dng,train,3522,2348,3522,2348
a2757-DSC_0021.dng,train,2014,3040,2014,3040
a2294-_DSC0019.dng,train,3040,2014,3040,2014
a2718-IMG_4822.dng,val,2856,4290,2856,4290
a2431-_DSC9974.dng,train,4284,2844,4284,2844
a2596-jmac_DSC2937.dng,train,3040,2014,3040,2014
a2116-_DSC0007.dng,val,3040,2014,3040,2014
a2475-DSC_0014.dng,train,3040,2014,3040,2014
a2359-IMG_0378.dng,train,2856,4290,2856,4290
a2731-07-12-01-at-17h40m41s-_MG_8785.dng,train,4386,2920,4386,2920
a2168-IMG_3337.dng,train,4290,2856,4290,2856
a2759-LSYD4O0539.dng,train,5010,3335,5010,3335
a2662-kme_004.dng,train,3900,2613,3900,2613
a2698-dgw_106.dng,train,4284,2844,4284,2844
a2655-IMG_2653.dng,val,4290,2856,4290,2856
a2511-_MG_3149.dng,train,2920,4386,2920,4386
a2793-MB_070519_036.dng,train,2920,4386,2920,4386
a2341-WP_CRW_0510.dng,train,3088,2056,3088,2056
a2630-_DSC0027.dng,train,2014,3040,2014,3040
a2673-NKIM_MG_8209.dng,val,2602,3908,2602,3908
a2658-WP_IMG_0283.dng,train,4032,3024,4032,3024
a2650-kme_133.dng,train,3522,2348,3522,2348
a2276-KE_-2382.dng,test,3040,2014,3040,2014
a2297-dvf_085.dng,train,3920,2638,3920,2638
a2334-jmac_MG_0701.dng,test,4386,2920,4386,2920
a2682-DSC_0085.dng,train,3040,2014,3040,2014
a2342-IMG_3950.dng,train,2856,4290,2856,4290
a2615-IMG_3601.dng,train,2856,4290,2856,4290
a2636-IMG_2603.dng,test,4290,2856,4290,2856
a2560-MB_070908_079.dng,train,4386,2920,4386,2920
a2516-jmac_DSC3843.dng,train,2014,3040,2014,3040
a2504-kme_370.dng,val,3032,2035,3032,2035
a2564-IMG_4901.dng,train,4290,2856,4290,2856
a2243-Ja_Pe-92.dng,train,2844,4284,2844,4284
a2235-kme_054.dng,test,3908,2602,3908,2602
a2167-20050602_183119__MG_2842.dng,train,3522,2348,3522,2348
a2631-IMG_1312.dng,train,4290,2856,4290,2856
a2278-20080508_074100__MG_9540.dng,train,2920,4386,2920,4386
a2648-IMG_5835.dng,val,3906,2602,3906,2602
a2442-IMG_3549.dng,train,4290,2856,4290,2856
a2239-kme_227.dng,train,3522,2348,3522,2348
a2422-WP_CRW_6908.dng,train,2056,3088,2056,3088
a2473-kme_303.dng,train,2048,3068,2048,3068
a2158-jmac_MG_7657.dng,val,4386,2920,4386,2920
a2309-NKIM_MG_7495.dng,train,3908,2602,3908,2602
a2271-tc_DSC9848.dng,train,4320,2868,4320,2868
a2764-07-11-19-at-13h52m09s-_MG_5054.dng,train,4386,2920,4386,2920
a2661-DSC_0077.dng,test,2014,3040,2014,3040
a2317-_DSC0050.dng,train,3040,2014,3040,2014
a2491-_DGW6342.dng,train,4284,2844,4284,2844
a2563-IMG_3507.dng,train,2856,4290,2856,4290
a2374-IMG_5578.dng,train,2602,3908,2602,3908
a2551-kme_057.dng,train,3908,2602,3908,2602
a2744-LS051025_day_3_LL006.dng,train,3335,5010,3335,5010
a2784-IMG_4960.dng,train,4290,2856,4290,2856
a2740-060117_180744__MG_7180.dng,val,3522,2348,3522,2348
a2573-IMG_0227.dng,val,2602,3908,2602,3908
a2660-CRW_0290.dng,train,3088,2055,3088,2055
a2598-DSC_0270.dng,train,2014,3040,2014,3040
a2131-LSYD4O1320.dng,val,5010,3335,5010,3335
a2286-IMG_0059.dng,train,2856,4290,2856,4290
a2739-_DGW6416.dng,train,2844,4284,2844,4284
a2699-IMG_1695.dng,train,3906,2602,3906,2602
a2250-kme_454.dng,train,3522,2348,3522,2348
a2145-IMG_0473.dng,train,2856,4290,2856,4290
a2110-CRW_1177.dng,train,3088,2055,3088,2055
a2188-Ja_Pe-82.dng,val,4248,2388,4248,2388
a2783-kme_061.dng,train,3908,2602,3908,2602
a2633-_DGW6226.dng,train,4284,2844,4284,2844
a2410-_MG_1222.dng,train,2348,3522,2348,3522
a2391-IMG_1296.dng,train,4290,2856,4290,2856
a2165-LS051026_day_3_arrive46.dng,train,5010,3335,5010,3335
a2267-IMG_4465.dng,train,2856,4290,2856,4290
a2288-_DGW6237.dng,train,4284,2844,4284,2844
a2335-IMG_2841.dng,test,2856,4290,2856,4290
a2279-tc_DSC4233.dng,train,4320,2868,4320,2868
a2205-jmac_MG_5745.dng,train,4386,2920,4386,2920
a2222-_DSC0106.dng,train,3040,2014,3040,2014
a2674-NKIM_MG_6626.dng,train,3908,2602,3908,2602
a2105-jmac_MG_7930.dng,train,4386,2920,4386,2920
a2720-dvf_067.dng,train,3920,2638,3920,2638
a2797-_DGW6280.dng,train,2844,4284,2844,4284
a2345-_DSC0114.dng,train,3040,2014,3040,2014
a2438-WP_CRW_3503.dng,train,2056,3088,2056,3088
a2607-060521_140210__MG_7945.dng,train,3522,2348,3522,2348
a2380-20060208_203256__MG_2849.dng,train,4386,2920,4386,2920
a2356-IMG_1653.dng,train,3906,2602,3906,2602
a2214-jn_2007_12_15__BU_CRUISE_250.dng,train,3522,2348,3522,2348
a2556-IMG_0071.dng,train,4290,2856,4290,2856
a2686-dgw_072.dng,train,4284,2844,4284,2844
a2262-_DGW6400.dng,train,4284,2844,4284,2844
a2450-_DSC3092.dng,train,2844,4284,2844,4284
a2547-20040608_154746_CRW_0579.dng,train,3088,2055,3088,2055
a2593-WP_CRW_4647.dng,train,2056,3088,2056,3088
a2493-kme_309.dng,train,2024,3032,2024,3032
a2416-_DGW6256.dng,train,4284,2844,4284,2844
a2469-dvf_101.dng,train,3920,2638,3920,2638
a2690-IMG_0260.dng,train,3908,2602,3908,2602
a2743-060815_083434__Z9B1840.dng,train,2348,3522,2348,3522
a2553-IMG_1852.dng,train,3522,2348,3522,2348
a2343-WP_CRW_3732.dng,train,2055,3088,2055,3088
a2750-NKIM_MG_8285.dng,train,2602,3908,2602,3908
a2327-dvf_032.dng,train,4386,2920,4386,2920
a2483-jn_20080803_0324.dng,train,3522,2348,3522,2348
a2225-jmac_MG_0540.dng,train,4386,2920,4386,2920
a2177-kme_386.dng,train,3920,2638,3920,2638
a2761-kme_607.dng,train,3032,2024,3032,2024
a2611-kme_289.dng,train,3068,2048,3068,2048
a2543-kme_590.dng,train,2348,3522,2348,3522
a2609-_I2E6263.dng,train,3522,2348,3522,2348
a2457-LSCRW_0033.dng,val,3112,2328,3112,2328
a2558-_I2E6138.dng,train,3522,2348,3522,2348
a2565-07-07-17-at-23h18m11s-_MG_2364.dng,val,4386,2920,4386,2920
a2510-_DSC3345.dng,train,4284,2844,4284,2844
a2357-_DSC0009-2.dng,val,2014,3040,2014,3040
a2522-kme_127.dng,train,2348,3522,2348,3522
a2221-dvf_098.dng,train,3920,2638,3920,2638
a2645-kme_263.dng,train,3522,2348,3522,2348
a2576-IMG_0649.dng,test,4290,2856,4290,2856
a2415-IMG_5816.dng,train,3906,2602,3906,2602
a2385-_DSC4276.dng,train,4284,2844,4284,2844
a2194-IMG_2324.dng,train,4290,2856,4290,2856
a2702-kme_174.dng,val,2348,3522,2348,3522
a2425-Ja_Pe-44.dng,test,2400,4248,2400,4248
a2760-IMG_0016.dng,train,3522,2348,3522,2348
a2176-DSC_0117.dng,train,2014,3040,2014,3040
a2349-07-11-20-at-08h06m58s-_MG_5505.dng,train,4386,2920,4386,2920
a2494-20041224_163748__E6B7233.dng,train,2348,3522,2348,3522
a2602-DSC_0020-2.dng,test,2014,3040,2014,3040
a2322-060810_113704__Z9B0250.dng,train,3522,2348,3522,2348
a2790-jmac_DSC2385.dng,train,3040,2014,3040,2014
a2224-MB_070908_032.dng,val,4386,2920,4386,2920
a2275-07-06-02-at-14h19m38-s_MG_1471.dng,train,4386,2920,4386,2920
a2727-IMG_3992.dng,train,4290,2856,4290,2856
a2373-DSC_0007-2.dng,train,2014,3040,2014,3040
a2202-WP_CRW_4975.dng,train,2056,3088,2056,3088
a2143-_DSC1149.dng,train,4284,2844,4284,2844
a2408-_I2E7145.dng,train,3522,2348,3522,2348
a2477-_DSC3246.dng,train,4284,2844,4284,2844
a2106-20041009_164255__E6B5580.dng,train,3522,2348,3522,2348
a2117-20050510_213735__MG_1270.dng,val,2348,3522,2348,3522
a2355-MB_080329_058.dng,train,2920,4386,2920,4386
a2133-20060617_140539__MG_8570.dng,train,4386,2920,4386,2920
a2614-_DSC0067.dng,val,3040,2014,3040,2014
a2577-jmac_DSC3713.dng,val,3900,2613,3900,2613
a2651-dgw_017.dng,train,2844,4284,2844,4284
a2272-NKIM_MG_6476.dng,val,2602,3908,2602,3908
a2386-IMG_4275.dng,test,4290,2856,4290,2856
a2299-20060617_172354__MG_8709.dng,train,2920,4386,2920,4386
a2485-_DGW6336.dng,train,4284,2844,4284,2844
a2138-LSstone_060806_8897.dng,train,5010,3335,5010,3335
a2191-dgw_003.dng,train,4284,2844,4284,2844
a2605-kme_368.dng,train,3032,2035,3032,2035
a2360-_DGW6395.dng,train,4284,2844,4284,2844
a2216-kme_079.dng,train,3908,2602,3908,2602
a2242-JI2E5686.dng,train,3522,2348,3522,2348
a2536-_DGW6266.dng,train,4284,2844,4284,2844
a2330-_DSC9771.dng,train,2844,4284,2844,4284
a2653-Ja_Pe-75.dng,train,2388,4248,2388,4248
a2594-WP_CRW_9569.dng,train,3088,2056,3088,2056
a2107-jmac_DSC2911.dng,train,3040,2014,3040,2014
a2741-dgw_152.dng,train,4284,2844,4284,2844
a2626-WP_CRW_0303.dng,test,3088,2055,3088,2055
a2208-_MG_6963.dng,train,4386,2920,4386,2920
a2736-IMG_2856.dng,train,4290,2856,4290,2856
a2503-IMG_0976.dng,train,4290,2856,4290,2856
a2172-DSC_0112.dng,train,3040,2014,3040,2014
a2301-IMG_3499.dng,val,4290,2856,4290,2856
a2640-kme_236.dng,train,2348,3522,2348,3522
a2114-_DSC0013-3.dng,val,2014,3040,2014,3040
a2550-_MG_3058.dng,train,4386,2920,4386,2920
a2789-jmac_MG_0522.dng,train,4386,2920,4386,2920
a2436-IMG_0237.dng,train,2602,3908,2602,3908
a2747-IMG_3970.dng,train,2856,4290,2856,4290
a2270-_DSC0033.dng,train,2014,3040,2014,3040
a2315-jmac_DSC2975.dng,train,3040,2014,3040,2014
a2366-_DGW6298.dng,train,4284,2844,4284,2844
a2170-IMG_3671.dng,train,4290,2856,4290,2856
a2692-060824_103042__MG_6710.dng,test,4386,2920,4386,2920
a2458-DSC_0219.dng,train,3040,2014,3040,2014
a2273-jmac_MG_0479.dng,train,4386,2920,4386,2920
a2313-_DSC2074.dng,train,2844,4284,2844,4284
a2427-jmac_MG_5488.dng,train,4386,2920,4386,2920
a0753-IMG_0220.dng,test,3908,2602,3908,2602
a1260-IMG_4559.dng,train,2856,4290,2856,4290
a0720-GrassleyCase-5419.dng,train,3522,2348,3522,2348
a0733-WP_CRW_0495.dng,train,2056,3088,2056,3088
a0978-LSYD4O2491.dng,train,5010,3335,5010,3335
a1063-WP_CRW_4982.dng,train,2056,3088,2056,3088
a0841-Ja_Pe-83.dng,train,2844,4284,2844,4284
a0945-jn_20080802_0013.dng,train,3522,2348,3522,2348
a1168-dgw_057.dng,test,4284,2844,4284,2844
a0833-DSC_0012-1-2.dng,test,2014,3040,2014,3040
a1195-MB_041123_053.dng,train,3088,2056,3088,2056
a1107-kme_291.dng,train,3068,2048,3068,2048
a1283-_DSC2224.dng,train,4284,2844,4284,2844
a1310-Ja_Pe-3.dng,train,4248,2400,4248,2400
a1285-kme_053.dng,train,2602,3908,2602,3908
a0948-IMG_4197.dng,train,4290,2856,4290,2856
a0728-IMG_1733.dng,test,4290,2856,4290,2856
a1128-_I2E8268.dng,test,3522,2348,3522,2348
a1175-kme_007.dng,train,4386,2920,4386,2920
a0814-MB_070908_062.dng,train,4386,2920,4386,2920
a1030-Ja_Pe-85.dng,train,2844,4284,2844,4284
a1142-_DGW6357.dng,train,4284,2844,4284,2844
a1385-IMG_3466.dng,train,2856,4290,2856,4290
a0966-_DSC1700.dng,val,2844,4284,2844,4284
a1400-MB_070908_014.dng,val,2920,4386,2920,4386
a0813-jmac_MG_4813.dng,test,3522,2348,3522,2348
a1101-kme_432.dng,test,3522,2348,3522,2348
a1279-KE_-0091.dng,train,2024,3032,2024,3032
a0777-kme_526.dng,train,3024,4032,3024,4032
a0891-DSC_0012-1.dng,train,2014,3040,2014,3040
a1244-IMG_4410.dng,train,2856,4290,2856,4290
a1357-_DSC2019.dng,train,2844,4284,2844,4284
a1211-_DSC0035.dng,train,3040,2014,3040,2014
a1043-_MG_0366.dng,train,4386,2920,4386,2920
a1145-NKIM_MG_6189.dng,train,3908,2602,3908,2602
a0943-IMG_1623.dng,train,2856,4290,2856,4290
a1331-kme_051.dng,train,3908,2602,3908,2602
a1380-jmac_DSC0493.dng,test,3040,2014,3040,2014
a0985-_MG_1594.dng,train,3522,2348,3522,2348
a0984-DSC_0035.dng,test,3040,2014,3040,2014
a0859-dvf_099.dng,train,3920,2638,3920,2638
a0796-dvf_062.dng,train,3920,2638,3920,2638
a0877-_DGW6231.dng,train,4284,2844,4284,2844
a1334-CRW_8340.dng,train,2055,3088,2055,3088
a0897-kme_241.dng,train,2602,3908,2602,3908
a1132-20061213_164642__MG_6076.dng,train,4386,2920,4386,2920
a1074-IMG_4958.dng,train,4290,2856,4290,2856
a0760-jmacdscf0002.dng,train,3032,2035,3032,2035
a0853-20070923_073247__MG_9686.dng,train,4386,2920,4386,2920
a1308-LSYD4O0585.dng,train,5010,3335,5010,3335
a0983-IMG_4405.dng,train,4290,2856,4290,2856
a1065-dvf_052.dng,train,3920,2638,3920,2638
a0935-jmac_DSC5616.dng,train,3040,2014,3040,2014
a0868-kme_611.dng,train,2024,3032,2024,3032
a1080-LSYD4O0096.dng,train,5010,3335,5010,3335
a0715-060812_182920__MG_6255.dng,train,4386,2920,4386,2920
a1364-20060209_113655__MG_2902.dng,train,2920,4386,2920,4386
a1204-WP_CRW_9546.dng,val,3088,2055,3088,2055
a1366-20050319_154451__E6B0896.dng,train,3522,2348,3522,2348
a1320-MB_060708_069.dng,train,2920,4386,2920,4386
a1249-_DSC1782.dng,val,4284,2844,4284,2844
a1203-Ja_Pe-84.dng,train,4284,2844,4284,2844
a1304-JI2E4713.dng,train,2348,3522,2348,3522
a1202-MB_060311_002.dng,test,3522,2348,3522,2348
a0987-kme_249.dng,train,3032,2024,3032,2024
a1327-Ja_Pe-87.dng,val,2844,4284,2844,4284
a1124-IMG_4242.dng,train,4290,2856,4290,2856
a1345-IMG_1698.dng,val,2602,3906,2602,3906
a1187-DSC_0029.dng,train,3040,2014,3040,2014
a0735-KE_-2091.dng,train,4432,3322,4432,3322
a0940-IMG_0472.dng,train,4290,2856,4290,2856
a1355-_I2E9019.dng,train,2348,3522,2348,3522
a0857-Ja_Pe-29.dng,train,4248,2400,4248,2400
a0794-WP_CRW_3927.dng,train,2055,3088,2055,3088
a1012-kme_280.dng,train,3068,2048,3068,2048
a0782-IMG_4498.dng,train,2856,4290,2856,4290
a0883-_DGW6253.dng,train,4284,2844,4284,2844
a0829-JI2E3973.dng,train,3522,2348,3522,2348
a0770-050703_161554__I2E9266.dng,val,2348,3522,2348,3522
a1274-jmac_DSC1525.dng,train,3040,2014,3040,2014
a0850-jmac_DSC3230 (1).dng,train,3900,2613,3900,2613
a1378-dgw_039.dng,train,2844,4284,2844,4284
a1288-_DSC2938.dng,test,2844,4284,2844,4284
a1201-WP_CRW_4844.dng,val,2055,3088,2055,3088
a1209-DSC_0014-2.dng,train,2014,3040,2014,3040
a1055-IMG_4473.dng,train,4290,2856,4290,2856
a1282-_DGW6370.dng,train,2844,4284,2844,4284
a1221-IMG_0052.dng,train,2602,3908,2602,3908
a0920-dvf_012.dng,train,4386,2920,4386,2920
a0872-NKIM_132.dng,train,2602,3908,2602,3908
a1052-_DGW6238.dng,test,4284,2844,4284,2844
a1149-_MG_6531.dng,test,4386,2920,4386,2920
a0822-dgw_028.dng,train,4284,2844,4284,2844
a1009-jmac_MG_7831.dng,train,4386,2920,4386,2920
a1232-07-11-04-at-18h21m34s-_MG_4038.dng,train,4386,2920,4386,2920
a1370-kme_366.dng,train,3032,2035,3032,2035
a0821-dgw_037.dng,train,4284,2844,4284,2844
a0968-kme_107.dng,train,3908,2602,3908,2602
a0939-IMG_0262.dng,train,2602,3908,2602,3908
a1394-IMG_4786.dng,train,4290,2856,4290,2856
a1322-050704_163432__MG_3493.dng,train,2348,3522,2348,3522
a0817-20061111_075425__E6B4010.dng,test,3522,2348,3522,2348
a1218-IMG_4482.dng,test,2856,4290,2856,4290
a1002-IMG_1520.dng,train,4290,2856,4290,2856
a0748-kme_222.dng,train,2348,3522,2348,3522
a0961-WP_Amanda_3rd_bday037.dng,train,3088,2056,3088,2056
a1257-_I2E6481.dng,train,2348,3522,2348,3522
a1396-20051221_193040__E6B9719.dng,train,2348,3522,2348,3522
a0714-IMG_0089.dng,val,3474,2314,3474,2314
a1129-DSC_0075-1.dng,train,2014,3040,2014,3040
a1208-IMG_1671.dng,train,3906,2602,3906,2602
a0974-_DSC0044.dng,val,2014,3040,2014,3040
a0729-jmac_DSC3864.dng,train,2014,3040,2014,3040
a1200-IMG_1677.dng,train,4290,2856,4290,2856
a1346-20061213_142422__MG_3757.dng,test,4386,2920,4386,2920
a0929-_DSC3185.dng,train,4284,2844,4284,2844
a1036-_DSC1428.dng,train,4284,2844,4284,2844
a0815-IMG_1307.dng,train,2856,4290,2856,4290
a1321-MB_20030906_084.dng,val,2056,3088,2056,3088
a0967-IMG_4718.dng,test,2856,4290,2856,4290
a0802-IMG_8346.dng,val,2602,3906,2602,3906
a1008-IMG_5071.dng,train,2602,3906,2602,3906
a1131-dvf_020.dng,train,2920,4386,2920,4386
a1051-IMG_1488.dng,train,2856,4290,2856,4290
a1084-jmac_MG_5972.dng,test,2920,4386,2920,4386
a0892-jmac_MG_0130.dng,test,4386,2920,4386,2920
a0908-060813_072428__Z9B1305.dng,train,3522,2348,3522,2348
a1233-DSC_0064.dng,train,3040,2014,3040,2014
a0976-kme_402.dng,train,3522,2348,3522,2348
a1141-kme_262.dng,train,2348,3522,2348,3522
a1155-_DSC1951.dng,train,4284,2844,4284,2844
a0950-_DGW6335.dng,train,2844,4284,2844,4284
a1369-jmac_MG_5781.dng,train,4386,2920,4386,2920
a0767-jn_20070824_0165.dng,val,3522,2348,3522,2348
a0914-jmac_DSC2570.dng,train,3040,2014,3040,2014
a0786-MB_060708_253.dng,train,4386,2920,4386,2920
a1171-_DGW6372.dng,train,4284,2844,4284,2844
a1154-kme_330.dng,train,3040,2014,3040,2014
a1287-dgw_063.dng,val,4284,2844,4284,2844
a0773-IMG_0067.dng,train,4290,2856,4290,2856
a1092-IMG_4234.dng,test,4290,2856,4290,2856
a1125-07-11-25-at-10h33m49s-_MG_6884.dng,test,2920,4386,2920,4386
a1300-kme_042.dng,train,3908,2602,3908,2602
a1033-_DSC4500.dng,train,2844,4284,2844,4284
a0756-IMG_1248.dng,train,4290,2856,4290,2856
a0902-kme_449.dng,train,2348,3522,2348,3522
a1365-kme_361.dng,train,1648,2482,1648,2482
a0928-_DSC3894.dng,train,4284,2844,4284,2844
a0847-_DSC0145.dng,train,3040,2014,3040,2014
a1102-kme_310.dng,train,3032,2024,3032,2024
a1106-_DSC0010.dng,train,4284,2844,4284,2844
a1068-IMG_2536.dng,train,4290,2856,4290,2856
a0951-LSstone_060806_9608.dng,train,5010,3335,5010,3335
a0863-dvf_078.dng,train,3920,2638,3920,2638
a1336-_DSC8917.dng,train,4284,2844,4284,2844
a1272-_DGW6377.dng,train,4284,2844,4284,2844
a0793-_DSC0152.dng,train,2014,3040,2014,3040
a0963-MB_040516_035.dng,train,3088,2056,3088,2056
a1236-JI2E4599.dng,train,3522,2348,3522,2348
a0890-_DSC0107.dng,train,2014,3040,2014,3040
a0757-dvf_069.dng,train,3920,2638,3920,2638
a0785-dgw_058.dng,test,4284,2844,4284,2844
a1379-_DSC5348 (original).dng,train,4284,2844,4284,2844
a1095-DSC_0011-2.dng,train,3040,2014,3040,2014
a0737-07-09-22-at-20h14m16s-_Z9B3228.dng,train,3522,2348,3522,2348
a1265-20051225_163547__MG_1396.dng,train,2920,4386,2920,4386
a0970-DSC_0036.dng,train,2014,3040,2014,3040
a0787-kme_306.dng,test,3068,2048,3068,2048
a1245-IMG_0271.dng,train,2856,4290,2856,4290
a0721-IMG_3761.dng,train,2856,4290,2856,4290
a1181-_I2E7838.dng,train,3522,2348,3522,2348
a0840-07-11-19-at-16h20m11s-_MG_5348.dng,train,2920,4386,2920,4386
a0846-_MG_0216.dng,test,2348,3522,2348,3522
a1177-LSYD4O2459.dng,val,5010,3335,5010,3335
a1116-NKIM_MG_6695.dng,train,2602,3908,2602,3908
a1088-dgw_155.dng,train,4284,2844,4284,2844
a1389-IMG_4831.dng,train,2856,4290,2856,4290
a0879-jmac_MG_0200.dng,train,4386,2920,4386,2920
a0844-kme_596.dng,train,4032,3024,4032,3024
a1061-jmac_MG_0244.dng,test,4386,2920,4386,2920
a0726-IMG_1669.dng,train,3906,2602,3906,2602
a1111-IMG_1114.dng,train,4290,2856,4290,2856
a1313-jmac_DSC2619.dng,train,3040,2014,3040,2014
a0992-kme_399.dng,train,3522,2348,3522,2348
a1360-IMG_3437.dng,train,2856,4290,2856,4290
a1019-NKIM_MG_3448.dng,train,3908,2602,3908,2602
a0801-07-08-11-at-16h32m03s-_MG_3277.dng,train,4386,2920,4386,2920
a0783-_DSC0056.dng,train,2014,3040,2014,3040
a0988-IMG_4430.dng,val,4290,2856,4290,2856
a1343-DSC_0016.dng,train,2014,3040,2014,3040
a0903-_DSC0025.dng,train,3040,2014,3040,2014
a1148-IMG_2361.dng,train,4290,2856,4290,2856
a0973-WP_CRW_8501.dng,train,2056,3088,2056,3088
a1076-07-11-20-at-07h21m04s-_MG_5402.dng,train,2920,4386,2920,4386
a0986-Ja_Pe-81.dng,test,2388,4248,2388,4248
a0803-20081226_at_17h04m14__MG_3930.dng,train,4386,2920,4386,2920
a0969-dgw_056.dng,val,4284,2844,4284,2844
a1054-07-06-27-at-13h59m14s-_MG_1801.dng,train,2920,4386,2920,4386
a1278-kme_467.dng,train,3522,2348,3522,2348
a0778-GrassleyCase-5428.dng,train,3522,2348,3522,2348
a1165-_I2E6386.dng,train,2348,3522,2348,3522
a1237-kme_389.dng,train,2348,3522,2348,3522
a1395-jmac_DSC3020.dng,train,2014,3040,2014,3040
a0826-060820_071618__Z9B3052.dng,train,2348,3522,2348,3522
a1242-07-10-27-at-16h31m23s-_MG_3949.dng,train,4386,2920,4386,2920
a1220-kme_463.dng,train,3522,2348,3522,2348
a1147-IMG_1224.dng,train,4290,2856,4290,2856
a0874-IMG_4202.dng,train,4290,2856,4290,2856
a0742-IMG_2429.dng,train,2856,4290,2856,4290
a1172-_DGW6413.dng,train,4284,2844,4284,2844
a1157-IMG_0400.dng,train,2856,4290,2856,4290
a1198-jmacAlgarve_Sagres_12.dng,train,3032,2035,3032,2035
a0703-IMG_4226.dng,train,4290,2856,4290,2856
a1060-_DSC0007.dng,train,3040,2014,3040,2014
a1206-07-11-11-at-10h31m23s-_MG_4451.dng,train,2920,4386,2920,4386
a0906-kme_353.dng,train,2482,1648,2482,1648
a1044-_DSC0121.dng,train,2014,3040,2014,3040
a1050-IMG_1683.dng,train,3906,2602,3906,2602
a1332-_DSC0030.dng,train,3040,2014,3040,2014
a1348-IMG_4329.dng,train,2856,4290,2856,4290
a1262-_DGW6230.dng,train,4284,2844,4284,2844
a0917-07-06-01-at-14h40m08-s_MG_1293.dng,train,4386,2920,4386,2920
a0709-07-12-01-at-17h01m35s-_MG_8762.dng,train,4386,2920,4386,2920
a1098-WP_CRW_3472.dng,val,3088,2056,3088,2056
a1306-LSYD4O0030.dng,train,5010,3335,5010,3335
a1271-NKIM_MG_3133.dng,train,3908,2602,3908,2602
a0739-IMG_0746.dng,val,4290,2856,4290,2856
a0882-jn_2007_12_15__BU_CRUISE_247.dng,train,3522,2348,3522,2348
a1191-_DSC0065-2.dng,test,3040,2014,3040,2014
a1222-jn_2007_05_11__714.dng,test,3522,2348,3522,2348
a0957-IMG_0032.dng,train,4290,2856,4290,2856
a0776-050813_162440__I2E5677.dng,train,3522,2348,3522,2348
a0932-dgw_088.dng,train,4284,2844,4284,2844
a0761-_DGW6343.dng,val,4284,2844,4284,2844
a1291-MB_20030906_076.dng,val,2056,3088,2056,3088
a1066-IMG_4517.dng,train,2856,4290,2856,4290
a0800-IMG_3392.dng,train,4290,2856,4290,2856
a0860-dgw_049.dng,train,4284,2844,4284,2844
a0960-IMG_0082.dng,train,2856,4290,2856,4290
a1307-WP_CRW_3693.dng,train,3088,2055,3088,2055
a1240-jn_20080130_Las_Vegas_0070.dng,train,3522,2348,3522,2348
a1123-NKIM_MG_6443.dng,train,3908,2602,3908,2602
a0909-_DGW6284.dng,test,4284,2844,4284,2844
a1049-kme_220.dng,train,2348,3522,2348,3522
